name,dba,license_number,license_type,license_status,contact_name,phone,address,city,state,zip,county,region,business_purpose,see_category,operational_status,issued_date,expiration_date
"Rock Quarry Farms LLC","","OCM-MICR-24-000153","Adult-Use Microbusiness License","Active","Brittany Bellocchio-Petta","","","","NY","","Chemung","Southern Tier","Adult-Use Cultivation, Adult-Use Processing","Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Rock Quarry Farms LLC","","OCM-MICR-24-000153","Adult-Use Microbusiness License","Active","Brittany Bellocchio-Petta","","3645 front st","Wellsburg","NY","14894","Albany","Capital District","Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Green World Group LLC","","OCM-MICR-24-000154","Adult-Use Microbusiness License","Active","Mitul Patel","","","","NY","","Schoharie","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Wizard Trees NY LLC","","OCM-MICR-24-000155","Adult-Use Microbusiness License","Active","Matthew Wilkes","","","","NY","","Queens","Queens","Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Wizard Trees NY LLC","","OCM-MICR-24-000155","Adult-Use Microbusiness License","Active","Matthew Wilkes","","","","NY","","Queens","Queens","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"EzBudz Cannabis Farm LLC","","OCM-MICR-24-000156","Adult-Use Microbusiness License","Active","Ezra Albrecht","","","","NY","","Warren","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Hipcrop LLC","Hipcrop","OCM-MICR-24-000157","Adult-Use Microbusiness License","Active","Mary Strassheim","","","","NY","","Tompkins","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Smoking Duck, LLC","SMOKING DUCK","OCM-MICR-24-000158","Adult-Use Microbusiness License","Active","Jennifer Digney-Bihm","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Distribution","Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Pleasant View Harvest llc","","OCM-MICR-24-000159","Adult-Use Microbusiness License","Active","Ervin Raboy","","","","NY","","Putnam","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing","Distressed Farmer","Non-Operational","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Pleasant View Harvest llc","Mogu Mushrooms","OCM-MICR-24-000159","Adult-Use Microbusiness License","Active","Ervin Raboy","","","","NY","","Putnam","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Distressed Farmer","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Pleasant View Harvest llc","Mogu Mushrooms","OCM-MICR-24-000159","Adult-Use Microbusiness License","Active","Ervin Raboy","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Distressed Farmer","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Pleasant View Harvest llc","","OCM-MICR-24-000159","Adult-Use Microbusiness License","Active","Ervin Raboy","","137 Main St","Cold Spring","NY","10516","Putnam","Mid-Hudson","Adult-Use Retail Sales","Distressed Farmer","Non-Operational","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Silver Fin Lodge Inc","","OCM-MICR-24-000160","Adult-Use Microbusiness License","Active","Alexander Dimitrov","","17801 County Highway 17","Roscoe","NY","12776","Sullivan","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Bossiee Budz LLC","Sow Real Farms","OCM-MICR-24-000161","Adult-Use Microbusiness License","Active","Nicole N'diaye","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"The Releaf Market LLC","","OCM-MICR-24-000162","Adult-Use Microbusiness License","Active","Kerry Trammel","","","","NY","","Chautauqua","Western NY","Adult-Use Cultivation, Adult-Use Processing","Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"The Releaf Market LLC","Releaf Market","OCM-MICR-24-000162","Adult-Use Microbusiness License","Active","Kerry Trammel","","","","NY","","Chautauqua","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Cannabis Crafters LLC","","OCM-MICR-24-000163","Adult-Use Microbusiness License","Active","Wendy Francis","","1521 Pontiac Rd","Angola","NY","14006","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Bronx-Blenheim Benefit Corp.","","OCM-MICR-24-000164","Adult-Use Microbusiness License","Active","Mireya Claudio-Abad","","","","NY","","Schoharie","Mohawk Valley","Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Bronx-Blenheim Benefit Corp.","","OCM-MICR-24-000164","Adult-Use Microbusiness License","Active","Mireya Claudio-Abad","","","","NY","","Schoharie","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Women-Owned Business","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Bronx-Blenheim Benefit Corp.","","OCM-MICR-24-000164","Adult-Use Microbusiness License","Active","Mireya Claudio-Abad","","2391 State Route 7","Cobleskill","NY","12043","Schoharie","Mohawk Valley","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Women-Owned Business","Non-Operational","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Weed Eater International llc","","OCM-MICR-24-000165","Adult-Use Microbusiness License","Active","Walther Porras","","","","NY","","Broome","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Active","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"PURE CANNABIS, INC.","Pure Cannabis","OCM-MICR-24-000166","Adult-Use Microbusiness License","Active","Christian Talgo","","","","NY","","Oneida","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-09-19T00:00:00.000","2026-09-19T00:00:00.000"
"PURE CANNABIS, INC.","","OCM-MICR-24-000166","Adult-Use Microbusiness License","Active","Christian Talgo","","75 Oriskany Blvd","Yorkville","NY","13495","Oneida","Mohawk Valley","Adult-Use Retail Sales","","Non-Operational","2024-09-19T00:00:00.000","2026-09-19T00:00:00.000"
"Serenity Valley Farm LLC","Organic Fires","OCM-MICR-24-000167","Adult-Use Microbusiness License","Active","Brett Lawler","","","","NY","","Cattaraugus","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Service-Disabled Veteran-Owned Business, Distressed Farmer","Active","2024-09-26T00:00:00.000","2026-09-26T00:00:00.000"
"STRAIGHT OFF THE VINE LLC","","OCM-MICR-24-000168","Adult-Use Microbusiness License","Active","Champ Winchell","","115 N Geddes St","Syracuse","NY","13204","Onondaga","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Mothership Collection INC","","OCM-MICR-24-000169","Adult-Use Microbusiness License","Active","Franklin Henderson","","","","NY","","Cortland","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Active","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Four Reds LLC","Four Reds","OCM-MICR-24-000170","Adult-Use Microbusiness License","Active","Kristian Karl","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"716HomeGrowz LLC","","OCM-MICR-24-000171","Adult-Use Microbusiness License","Active","Scott DeCota","","3786 Broadway St","Cheektowaga","NY","14227","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"FLAVA KINGZ GENETICS, LLC","","OCM-MICR-24-000172","Adult-Use Microbusiness License","Active","KRISTOPHER SHAW","","208 Rider Ave","Bronx","NY","10451","Bronx","Bronx","Adult-Use Cultivation, Adult-Use Retail Sales","","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"WURMZ LLC","","OCM-MICR-24-000173","Adult-Use Microbusiness License","Active","Jeffrey Moskovic","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"WURMZ LLC","","OCM-MICR-24-000173","Adult-Use Microbusiness License","Active","Jeffrey Moskovic","","3709 36th Ave","Long Island City","NY","11101","Queens","Queens","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Piffys Canna LLC","PIFFYS CANNA","OCM-MICR-24-000174","Adult-Use Microbusiness License","Active","Philip Vitiello","","","","NY","","Greene","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Fela's Farm LLC","","OCM-MICR-24-000175","Adult-Use Microbusiness License","Active","Dylan Salaverria","","","","NY","","New York","Manhattan","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"Fela's Farm LLC","","OCM-MICR-24-000175","Adult-Use Microbusiness License","Active","Dylan Salaverria","","","","NY","","Putnam","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"Fela's Farm LLC","","OCM-MICR-24-000175","Adult-Use Microbusiness License","Active","Dylan Salaverria","","27-01 24 Avenue","Astoria","NY","11105","Queens","Queens","Adult-Use Retail Sales","","Non-Operational","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"Peconic Chronic, Inc.","","OCM-MICR-24-000176","Adult-Use Microbusiness License","Active","Gasper Vitale","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"Eric O Lopez","The South Bronx High","OCM-MICR-24-000177","Adult-Use Microbusiness License","Active","Eric Lopez","","","","NY","","Bronx","Bronx","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"Dream Orchard LLC","","OCM-MICR-24-000178","Adult-Use Microbusiness License","Active","Joseph Molisani","","","","NY","","Orleans","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-10-17T00:00:00.000","2026-10-17T00:00:00.000"
"Dream Orchard LLC","","OCM-MICR-24-000178","Adult-Use Microbusiness License","Active","Joseph Molisani","","414 Main St","Medina","NY","14203","Orleans","Finger Lakes","Adult-Use Retail Sales","","Non-Operational","2024-10-17T00:00:00.000","2026-10-17T00:00:00.000"
"American Fiber NY LLC","","OCM-MICR-24-000179","Adult-Use Microbusiness License","Active","Robert O'Neill","","","","NY","","Sullivan","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Service-Disabled Veteran-Owned Business","Non-Operational","2024-10-23T00:00:00.000","2026-10-23T00:00:00.000"
"LMW Distro LLC","","OCM-MICR-24-000180","Adult-Use Microbusiness License","Active","Robert Yeganeh","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Women-Owned Business","Active","2024-10-23T00:00:00.000","2026-10-23T00:00:00.000"
"Stonewood Farm, LLC","","OCM-MICR-24-000181","Adult-Use Microbusiness License","Active","Ronald Spadafora","","","","NY","","Dutchess","Mid-Hudson","Adult-Use Cultivation","","Non-Operational","2024-11-13T00:00:00.000","2026-11-13T00:00:00.000"
"Stonewood Farm, LLC","","OCM-MICR-24-000181","Adult-Use Microbusiness License","Active","Ronald Spadafora","","","","NY","","Dutchess","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-11-13T00:00:00.000","2026-11-13T00:00:00.000"
"Stonewood Farm, LLC","","OCM-MICR-24-000181","Adult-Use Microbusiness License","Active","Ronald Spadafora","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-11-13T00:00:00.000","2026-11-13T00:00:00.000"
"Stonewood Farm, LLC","","OCM-MICR-24-000181","Adult-Use Microbusiness License","Active","Ronald Spadafora","","","","NY","","Dutchess","Mid-Hudson","Adult-Use Cultivation","","Active","2024-11-13T00:00:00.000","2026-11-13T00:00:00.000"
"Healium Collective L.L.C.","Healium","OCM-MICR-24-000182","Adult-Use Microbusiness License","Active","Lukas Crowder","","","","NY","","Schenectady","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-11-13T00:00:00.000","2026-11-13T00:00:00.000"
"Growing Renaissance LLC","Growing Renaissance Farm Location","OCM-MICR-24-000183","Adult-Use Microbusiness License","Active","CJ Segal-Isaacson","","","","NY","","Madison","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-11-13T00:00:00.000","2026-11-13T00:00:00.000"
"Flawless NY LLC","proper releaf","OCM-MICR-24-000184","Adult-Use Microbusiness License","Active","JUSTIN MERKEL","","","","NY","","Livingston","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Distressed Farmer","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Flawless NY LLC","","OCM-MICR-24-000184","Adult-Use Microbusiness License","Active","JUSTIN MERKEL","","","","NY","","Livingston","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Distressed Farmer","Non-Operational","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Flawless NY LLC","","OCM-MICR-24-000184","Adult-Use Microbusiness License","Active","JUSTIN MERKEL","","1745 Lakeville Rd","Avon","NY","14414","Genesee","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Distressed Farmer","Non-Operational","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Downey Farm LLC","Downey Farm","OCM-MICR-24-000185","Adult-Use Microbusiness License","Active","Miguel Berrios","","","","NY","","Tompkins","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Green Klub Inc.","","OCM-MICR-24-000186","Adult-Use Microbusiness License","Active","Angelo La Roche","","","","NY","","New York","Manhattan","Adult-Use Cultivation","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Green Klub Inc.","","OCM-MICR-24-000186","Adult-Use Microbusiness License","Active","Angelo La Roche","","108 South Street","New York","NY","10038","New York","Manhattan","Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"AJ'S NATIVE WHOLESALE INC","","OCM-MICR-24-000187","Adult-Use Microbusiness License","Active","Antonios Dagounakis","","","","NY","","Queens","Queens","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Service-Disabled Veteran-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Greens Roadhouse LLC","Greens Roadhouse","OCM-MICR-24-000188","Adult-Use Microbusiness License","Active","Maria Dodaro","","63 Greens Rd","Catskill","NY","12414","Greene","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Benny's Joint","","OCM-MICR-24-000189","Adult-Use Microbusiness License","Active","AISHA RICCA","","2772 Ellison Rd","Watkins Glen","NY","14891","Schuyler","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"HempLocks, LLC","","OCM-MICR-24-000190","Adult-Use Microbusiness License","Active","Sharon Bournival","","","","NY","","Ontario","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"HempLocks, LLC","","OCM-MICR-24-000190","Adult-Use Microbusiness License","Active","Sharon Bournival","","4638 Main St","Hemlock","NY","14466","Livingston","Finger Lakes","Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Higher Grounds Holdings LLC","","OCM-MICR-24-000191","Adult-Use Microbusiness License","Active","MATTHEW BURKE","","2 Ann St","Amsterdam","NY","12010","Montgomery","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"NMG SERVICES INC","","OCM-MICR-24-000192","Adult-Use Microbusiness License","Active","NICK GAITI","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Wood's Higher Ground LLC","","OCM-MICR-24-000193","Adult-Use Microbusiness License","Active","Michelle Wood","","","","NY","","Niagara","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Mamas 420 Garden LLC","","OCM-MICR-24-000194","Adult-Use Microbusiness License","Active","Krystal Gruppuso","","","","NY","","Cattaraugus","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Boyd Farms LLC","","OCM-MICR-24-000195","Adult-Use Microbusiness License","Active","Denise Sebald","","","","NY","","Chautauqua","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"BLAZIN RED HORSE LLC","","OCM-MICR-24-000196","Adult-Use Microbusiness License","Active","dominic zicari","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"RMH 607 Craft Cannabis LLC","","OCM-MICR-24-000197","Adult-Use Microbusiness License","Active","Domonic Mathews","","","","NY","","Chemung","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Lucky Sun Farms LLC","","OCM-MICR-24-000198","Adult-Use Microbusiness License","Active","MaryBeth OHara","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-11-25T00:00:00.000","2026-11-25T00:00:00.000"
"Copperhead Grow, LLC","","OCM-MICR-24-000199","Adult-Use Microbusiness License","Active","Julie Jeannotte","","","","NY","","Oneida","Mohawk Valley","Adult-Use Cultivation, Adult-Use Distribution","Women-Owned Business","Active","2024-11-26T00:00:00.000","2026-11-26T00:00:00.000"
"Copperhead Grow, LLC","","OCM-MICR-24-000199","Adult-Use Microbusiness License","Amendment Under Review","","","10242 NY-12","Remsen","NY","13438","","","Adult-Use Retail Sales","","","",""
"Living Proof, LLC","Living Proof","OCM-MICR-24-000200","Adult-Use Microbusiness License","Active","Mujahid Washington","","","","NY","","Bronx","Bronx","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Service-Disabled Veteran-Owned Business","Active","2024-11-26T00:00:00.000","2026-11-26T00:00:00.000"
"Home Sweet Harvest LLC","","OCM-MICR-24-000201","Adult-Use Microbusiness License","Active","Brittany Martin","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Distressed Farmer","Active","2024-11-26T00:00:00.000","2026-11-26T00:00:00.000"
"Frost Hill Farmstead LLC","","OCM-MICR-24-000202","Adult-Use Microbusiness License","Active","Colton Welch","","","","NY","","Livingston","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing","","Active","2024-11-26T00:00:00.000","2026-11-26T00:00:00.000"
"Lunkerville LLC","","OCM-MICR-24-000203","Adult-Use Microbusiness License","Active","Michael deAvila","","","","NY","","Warren","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Active","2024-11-26T00:00:00.000","2026-11-26T00:00:00.000"
"PACHA PRODUCTS NY LLC","Pacha","OCM-MICR-24-000204","Adult-Use Microbusiness License","Active","HEATHER VEGA","","","","NY","","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Women-Owned Business","Active","2024-12-03T00:00:00.000","2026-12-03T00:00:00.000"
"PACHA PRODUCTS NY LLC","","OCM-MICR-24-000204","Adult-Use Microbusiness License","Active","HEATHER VEGA","","44 Wyckoff Ave #1RF","Brooklyn","NY","11237","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-12-03T00:00:00.000","2026-12-03T00:00:00.000"
"Emerald Fields, LLC","","OCM-MICR-24-000205","Adult-Use Microbusiness License","Active","Valerie Janker","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2024-12-03T00:00:00.000","2026-12-03T00:00:00.000"
"The Peace King LLC","","OCM-MICR-24-000206","Adult-Use Microbusiness License","Active","Paul Kim","","","","NY","","Columbia","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Active","2024-12-09T00:00:00.000","2026-12-09T00:00:00.000"
"Morris Hemp LLC","Aroma Cannabis","OCM-MICR-24-000207","Adult-Use Microbusiness License","Active","Jeffrey Morris","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2024-12-10T00:00:00.000","2026-12-10T00:00:00.000"
"Morris Hemp LLC","Aroma Cannabis","OCM-MICR-24-000207","Adult-Use Microbusiness License","Active","Jeffrey Morris","","978 Payne Ave","North Tonawanda","NY","14120","Erie","Western NY","Adult-Use Retail Sales","","Non-Operational","2024-12-10T00:00:00.000","2026-12-10T00:00:00.000"
"STARTIDE SUSTAINABILITY LLC","","OCM-MICR-24-000208","Adult-Use Microbusiness License","Active","Taylor Bush","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-12-10T00:00:00.000","2026-12-10T00:00:00.000"
"BACCHANALIA ACRES LLC","BACCHANALIA FARM","OCM-MICR-24-000209","Adult-Use Microbusiness License","Active","Ginger Caruso","","","","NY","","Oswego","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2024-12-11T00:00:00.000","2026-12-11T00:00:00.000"
"Demeter repair inc","The Grodepot","OCM-MICR-24-000210","Adult-Use Microbusiness License","Active","Joseph Prestia","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-12-12T00:00:00.000","2026-12-12T00:00:00.000"
"Apollo's Farm LLC","","OCM-MICR-24-000211","Adult-Use Microbusiness License","Active","Mason Jaroslawsky","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2024-12-19T00:00:00.000","2026-12-19T00:00:00.000"
"Addie A Jenne","High Falls Garden","OCM-MICR-24-000212","Adult-Use Microbusiness License","Active","Addie Jenne","","","","NY","","Jefferson","North Country","Adult-Use Cultivation, Adult-Use Processing","Women-Owned Business","Active","2024-12-19T00:00:00.000","2026-12-19T00:00:00.000"
"Addie A Jenne","High Falls Garden","OCM-MICR-24-000212","Adult-Use Microbusiness License","Active","Addie Jenne","","","","NY","","Jefferson","North Country","Adult-Use Cultivation","Women-Owned Business","Active","2024-12-19T00:00:00.000","2026-12-19T00:00:00.000"
"Addie A Jenne","High Falls Garden","OCM-MICR-24-000212","Adult-Use Microbusiness License","Active","Addie Jenne","","121B Commercial St","Theresa","NY","13691","Jefferson","North Country","Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Active","2024-12-19T00:00:00.000","2026-12-19T00:00:00.000"
"Legacy Brands NY LLC","Legacy Organix","OCM-MICR-24-000213","Adult-Use Microbusiness License","Active","Jacob Pappa","","65 Mushroom Blvd","Rochester","NY","14623","Monroe","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2024-12-19T00:00:00.000","2026-12-19T00:00:00.000"
"518 Hollow LLC","E C Squared","OCM-MICR-24-000214","Adult-Use Microbusiness License","Active","Jennifer Palulis","","","","NY","","Washington","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business, Distressed Farmer","Active","2024-12-23T00:00:00.000","2026-12-23T00:00:00.000"
"Beginning of Longevity Achievement Culture and Knowledge LLC","","OCM-MICR-24-000215","Adult-Use Microbusiness License","Active","Leighvon Black","","4146 Bronxwood Ave","Bronx","NY","10466","Bronx","Bronx","Adult-Use Cultivation, Adult-Use Distribution, Adult-Use Retail Sales","Minority-Owned Business, Service-Disabled Veteran-Owned Business","Non-Operational","2024-12-23T00:00:00.000","2026-12-23T00:00:00.000"
"STONED IN BROOKLYN INC","","OCM-MICR-24-000216","Adult-Use Microbusiness License","Active","Jason Lewis","","","","NY","","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business","Active","2024-12-23T00:00:00.000","2026-12-23T00:00:00.000"
